bbox,track_id,object_name,time_date,bbox_image_path,confidence,score,tag
"[360, 573, 492, 692]",121.0,car,2025-05-06__20_32_45_579897,./bbox_images\121.0_2025-05-06__20_32_45_579897.jpg,0.8490034937858582,1.5730663217865706,0.0
"[819, 340, 856, 369]",116.0,car,2025-05-06__20_32_45_581037,./bbox_images\116.0_2025-05-06__20_32_45_581037.jpg,0.6223185658454895,5.017279837746246,1.0
"[0, 639, 91, 718]",131.0,car,2025-05-06__20_32_45_582890,./bbox_images\131.0_2025-05-06__20_32_45_582890.jpg,0.296174556016922,0.7155612668953538,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_45_987807,./bbox_images\4.0_2025-05-06__20_32_45_987807.jpg,0.5213673710823059,7.465751993455327e-05,0.0
"[519, 300, 551, 326]",38.0,car,2025-05-06__20_32_45_989867,./bbox_images\38.0_2025-05-06__20_32_45_989867.jpg,0.1994971483945846,1.1583928409128552,0.0
"[567, 311, 599, 332]",57.0,car,2025-05-06__20_32_45_991002,./bbox_images\57.0_2025-05-06__20_32_45_991002.jpg,0.1873352527618408,0.7027820794946233,0.0
"[461, 345, 497, 375]",72.0,car,2025-05-06__20_32_45_993002,./bbox_images\72.0_2025-05-06__20_32_45_993002.jpg,0.7573052644729614,0.6448921964937382,0.0
"[352, 372, 402, 414]",77.0,car,2025-05-06__20_32_45_994791,./bbox_images\77.0_2025-05-06__20_32_45_994791.jpg,0.63216233253479,0.7773385451924737,0.0
"[378, 398, 447, 454]",93.0,car,2025-05-06__20_32_45_995912,./bbox_images\93.0_2025-05-06__20_32_45_995912.jpg,0.6913933157920837,0.7933296394313687,0.0
"[475, 406, 540, 457]",100.0,car,2025-05-06__20_32_45_997780,./bbox_images\100.0_2025-05-06__20_32_45_997780.jpg,0.8187261819839478,1.2823339552477138,0.0
"[169, 462, 285, 539]",105.0,car,2025-05-06__20_32_45_998778,./bbox_images\105.0_2025-05-06__20_32_45_998778.jpg,0.7352477312088013,0.4113135979937287,0.0
"[926, 407, 995, 460]",108.0,car,2025-05-06__20_32_46_000773,./bbox_images\108.0_2025-05-06__20_32_46_000773.jpg,0.85942143201828,5.017279837746247,1.0
"[171, 505, 333, 639]",114.0,car,2025-05-06__20_32_46_001922,./bbox_images\114.0_2025-05-06__20_32_46_001922.jpg,0.7990730404853821,0.6106654886269677,0.0
"[372, 561, 495, 674]",121.0,car,2025-05-06__20_32_46_003764,./bbox_images\121.0_2025-05-06__20_32_46_003764.jpg,0.830202043056488,1.5519515431808903,0.0
"[825, 344, 864, 376]",116.0,car,2025-05-06__20_32_46_005770,./bbox_images\116.0_2025-05-06__20_32_46_005770.jpg,0.7054979801177979,5.017279837746246,1.0
"[1, 605, 135, 720]",131.0,truck,2025-05-06__20_32_46_007204,./bbox_images\131.0_2025-05-06__20_32_46_007204.jpg,0.3941026926040649,0.7125224828651887,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_46_409679,./bbox_images\4.0_2025-05-06__20_32_46_409679.jpg,0.5022186636924744,7.465751993455327e-05,0.0
"[526, 302, 552, 325]",38.0,car,2025-05-06__20_32_46_411530,./bbox_images\38.0_2025-05-06__20_32_46_411530.jpg,0.2319633811712265,1.1913474615055994,0.0
"[569, 309, 599, 331]",57.0,car,2025-05-06__20_32_46_413149,./bbox_images\57.0_2025-05-06__20_32_46_413149.jpg,0.1972090899944305,0.7147693470685061,0.0
"[462, 345, 497, 375]",72.0,car,2025-05-06__20_32_46_414665,./bbox_images\72.0_2025-05-06__20_32_46_414665.jpg,0.7002700567245483,0.6357613748464473,0.0
"[355, 372, 403, 412]",77.0,car,2025-05-06__20_32_46_416754,./bbox_images\77.0_2025-05-06__20_32_46_416754.jpg,0.6412253975868225,0.7729885643535048,0.0
"[382, 395, 448, 453]",93.0,car,2025-05-06__20_32_46_417809,./bbox_images\93.0_2025-05-06__20_32_46_417809.jpg,0.6988055109977722,0.8014945153375114,0.0
"[477, 404, 540, 453]",100.0,car,2025-05-06__20_32_46_419652,./bbox_images\100.0_2025-05-06__20_32_46_419652.jpg,0.7990052103996277,1.2885620127300943,0.0
"[174, 458, 288, 538]",105.0,car,2025-05-06__20_32_46_421646,./bbox_images\105.0_2025-05-06__20_32_46_421646.jpg,0.7911758422851562,0.3932228356365238,0.0
"[938, 414, 1011, 468]",108.0,car,2025-05-06__20_32_46_423022,./bbox_images\108.0_2025-05-06__20_32_46_423022.jpg,0.7906665802001953,5.017279837746247,1.0
"[178, 500, 338, 628]",114.0,car,2025-05-06__20_32_46_424638,./bbox_images\114.0_2025-05-06__20_32_46_424638.jpg,0.7605549097061157,0.5922648549851373,0.0
"[377, 557, 498, 661]",121.0,car,2025-05-06__20_32_46_426029,./bbox_images\121.0_2025-05-06__20_32_46_426029.jpg,0.8653806447982788,1.538314112570102,0.0
"[829, 346, 870, 381]",116.0,car,2025-05-06__20_32_46_427642,./bbox_images\116.0_2025-05-06__20_32_46_427642.jpg,0.621543824672699,5.017279837746246,1.0
"[0, 592, 156, 720]",131.0,truck,2025-05-06__20_32_46_428681,./bbox_images\131.0_2025-05-06__20_32_46_428681.jpg,0.5510863661766052,0.7087227055462301,0.0
"[988, 198, 1276, 285]",4.0,train,2025-05-06__20_32_46_807614,./bbox_images\4.0_2025-05-06__20_32_46_807614.jpg,0.5088697075843811,0.0,0.0
"[527, 300, 555, 323]",38.0,car,2025-05-06__20_32_46_809642,./bbox_images\38.0_2025-05-06__20_32_46_809642.jpg,0.1957411915063858,1.3835482759091973,0.0
"[571, 308, 601, 330]",57.0,car,2025-05-06__20_32_46_810857,./bbox_images\57.0_2025-05-06__20_32_46_810857.jpg,0.2634152472019195,0.7944352897981917,0.0
"[463, 344, 498, 374]",72.0,car,2025-05-06__20_32_46_812600,./bbox_images\72.0_2025-05-06__20_32_46_812600.jpg,0.6041967868804932,0.6300627456558708,0.0
"[359, 370, 405, 409]",77.0,car,2025-05-06__20_32_46_813600,./bbox_images\77.0_2025-05-06__20_32_46_813600.jpg,0.6034776568412781,0.7895387045210241,0.0
"[385, 393, 452, 451]",93.0,car,2025-05-06__20_32_46_816229,./bbox_images\93.0_2025-05-06__20_32_46_816229.jpg,0.7299538850784302,0.8236945256982591,0.0
"[479, 401, 541, 451]",100.0,car,2025-05-06__20_32_46_817587,./bbox_images\100.0_2025-05-06__20_32_46_817587.jpg,0.8139706254005432,1.2826276451647702,0.0
"[183, 455, 295, 533]",105.0,car,2025-05-06__20_32_46_818736,./bbox_images\105.0_2025-05-06__20_32_46_818736.jpg,0.8012880086898804,0.369395992105645,0.0
"[954, 424, 1033, 483]",108.0,car,2025-05-06__20_32_46_820113,./bbox_images\108.0_2025-05-06__20_32_46_820113.jpg,0.7753501534461975,5.017279837746247,1.0
"[190, 494, 345, 620]",114.0,car,2025-05-06__20_32_46_821700,./bbox_images\114.0_2025-05-06__20_32_46_821700.jpg,0.7975417375564575,0.5999124714704317,0.0
"[385, 546, 502, 647]",121.0,car,2025-05-06__20_32_46_823572,./bbox_images\121.0_2025-05-06__20_32_46_823572.jpg,0.8641821146011353,1.5224532685732817,0.0
"[837, 351, 879, 389]",116.0,car,2025-05-06__20_32_46_824701,./bbox_images\116.0_2025-05-06__20_32_46_824701.jpg,0.591077983379364,5.017279837746246,1.0
"[0, 555, 173, 718]",131.0,truck,2025-05-06__20_32_46_825976,./bbox_images\131.0_2025-05-06__20_32_46_825976.jpg,0.5991265177726746,0.6998175409411159,0.0
"[988, 198, 1276, 284]",4.0,train,2025-05-06__20_32_47_219512,./bbox_images\4.0_2025-05-06__20_32_47_219512.jpg,0.4984720051288605,0.0,0.0
"[528, 300, 556, 322]",38.0,car,2025-05-06__20_32_47_220742,./bbox_images\38.0_2025-05-06__20_32_47_220742.jpg,0.1855744570493698,1.445059239602437,0.0
"[573, 306, 603, 329]",57.0,car,2025-05-06__20_32_47_222669,./bbox_images\57.0_2025-05-06__20_32_47_222669.jpg,0.2986401319503784,0.896085887942966,0.0
"[464, 343, 499, 372]",72.0,car,2025-05-06__20_32_47_223965,./bbox_images\72.0_2025-05-06__20_32_47_223965.jpg,0.530163049697876,0.6217677685380503,0.0
"[363, 368, 409, 407]",77.0,car,2025-05-06__20_32_47_225927,./bbox_images\77.0_2025-05-06__20_32_47_225927.jpg,0.5668534636497498,0.8090524108804741,0.0
"[390, 392, 453, 447]",93.0,car,2025-05-06__20_32_47_227501,./bbox_images\93.0_2025-05-06__20_32_47_227501.jpg,0.7311481237411499,0.8144293980106402,0.0
"[482, 398, 542, 447]",100.0,car,2025-05-06__20_32_47_228903,./bbox_images\100.0_2025-05-06__20_32_47_228903.jpg,0.7901617288589478,1.2741069612335938,0.0
"[192, 450, 299, 524]",105.0,car,2025-05-06__20_32_47_230483,./bbox_images\105.0_2025-05-06__20_32_47_230483.jpg,0.7824134826660156,0.3909638686948147,0.0
"[976, 438, 1062, 503]",108.0,car,2025-05-06__20_32_47_231887,./bbox_images\108.0_2025-05-06__20_32_47_231887.jpg,0.6930431723594666,5.017279837746246,1.0
"[205, 488, 353, 606]",114.0,car,2025-05-06__20_32_47_233475,./bbox_images\114.0_2025-05-06__20_32_47_233475.jpg,0.7246882319450378,0.6167057268647949,0.0
"[394, 536, 506, 634]",121.0,car,2025-05-06__20_32_47_234527,./bbox_images\121.0_2025-05-06__20_32_47_234527.jpg,0.8539311289787292,1.505744279074725,0.0
"[846, 357, 890, 395]",116.0,car,2025-05-06__20_32_47_236467,./bbox_images\116.0_2025-05-06__20_32_47_236467.jpg,0.6249509453773499,5.017279837746247,1.0
"[0, 525, 192, 718]",131.0,truck,2025-05-06__20_32_47_237465,./bbox_images\131.0_2025-05-06__20_32_47_237465.jpg,0.560634434223175,0.7500519800518514,0.0
"[988, 198, 1277, 285]",4.0,train,2025-05-06__20_32_47_664323,./bbox_images\4.0_2025-05-06__20_32_47_664323.jpg,0.5381084680557251,0.0,0.0
"[528, 301, 556, 322]",38.0,car,2025-05-06__20_32_47_665615,./bbox_images\38.0_2025-05-06__20_32_47_665615.jpg,0.1341459155082702,1.4101517686029847,0.0
"[573, 305, 604, 328]",57.0,car,2025-05-06__20_32_47_667315,./bbox_images\57.0_2025-05-06__20_32_47_667315.jpg,0.2667008936405182,0.939285507956826,0.0
"[465, 342, 499, 370]",72.0,car,2025-05-06__20_32_47_669310,./bbox_images\72.0_2025-05-06__20_32_47_669310.jpg,0.510064423084259,0.6129130377235232,0.0
"[364, 366, 414, 405]",77.0,car,2025-05-06__20_32_47_670474,./bbox_images\77.0_2025-05-06__20_32_47_670474.jpg,0.4819132387638092,0.8117882388889286,0.0
"[392, 390, 456, 444]",93.0,car,2025-05-06__20_32_47_672301,./bbox_images\93.0_2025-05-06__20_32_47_672301.jpg,0.7675622701644897,0.8094230379628693,0.0
"[484, 396, 543, 444]",100.0,car,2025-05-06__20_32_47_673454,./bbox_images\100.0_2025-05-06__20_32_47_673454.jpg,0.7662425637245178,1.2658250151993131,0.0
"[198, 445, 304, 520]",105.0,car,2025-05-06__20_32_47_675293,./bbox_images\105.0_2025-05-06__20_32_47_675293.jpg,0.8283182978630066,0.382089236687964,0.0
"[991, 449, 1084, 518]",108.0,car,2025-05-06__20_32_47_676291,./bbox_images\108.0_2025-05-06__20_32_47_676291.jpg,0.7805659770965576,5.017279837746246,1.0
"[212, 483, 356, 600]",114.0,car,2025-05-06__20_32_47_678340,./bbox_images\114.0_2025-05-06__20_32_47_678340.jpg,0.6326214075088501,0.60849415526151,0.0
"[400, 529, 509, 623]",121.0,car,2025-05-06__20_32_47_680283,./bbox_images\121.0_2025-05-06__20_32_47_680283.jpg,0.8726853728294373,1.4833723720064476,0.0
"[851, 361, 897, 401]",116.0,car,2025-05-06__20_32_47_681336,./bbox_images\116.0_2025-05-06__20_32_47_681336.jpg,0.6150038242340088,5.017279837746246,1.0
"[0, 508, 203, 716]",131.0,truck,2025-05-06__20_32_47_683304,./bbox_images\131.0_2025-05-06__20_32_47_683304.jpg,0.6547445058822632,0.7787980449814085,0.0
"[988, 199, 1276, 286]",4.0,train,2025-05-06__20_32_48_078216,./bbox_images\4.0_2025-05-06__20_32_48_078216.jpg,0.5456174612045288,0.0,0.0
"[527, 299, 557, 321]",38.0,car,2025-05-06__20_32_48_080210,./bbox_images\38.0_2025-05-06__20_32_48_080210.jpg,0.1881924122571945,1.5100449239475373,0.0
"[573, 301, 605, 327]",57.0,car,2025-05-06__20_32_48_082319,./bbox_images\57.0_2025-05-06__20_32_48_082319.jpg,0.3038627505302429,1.0158034821173607,0.0
"[466, 341, 500, 368]",72.0,car,2025-05-06__20_32_48_083732,./bbox_images\72.0_2025-05-06__20_32_48_083732.jpg,0.4916679263114929,0.6048648837485165,0.0
"[368, 363, 418, 404]",77.0,car,2025-05-06__20_32_48_085197,./bbox_images\77.0_2025-05-06__20_32_48_085197.jpg,0.4541583061218261,0.8109435174137904,0.0
"[397, 386, 458, 439]",93.0,car,2025-05-06__20_32_48_086243,./bbox_images\93.0_2025-05-06__20_32_48_086243.jpg,0.7418121099472046,0.7860590643358877,0.0
"[486, 392, 545, 441]",100.0,car,2025-05-06__20_32_48_088419,./bbox_images\100.0_2025-05-06__20_32_48_088419.jpg,0.8265466690063477,1.265515169694624,0.0
"[207, 442, 311, 514]",105.0,car,2025-05-06__20_32_48_089241,./bbox_images\105.0_2025-05-06__20_32_48_089241.jpg,0.8285059928894043,0.3320712925286152,0.0
"[1013, 463, 1117, 541]",108.0,car,2025-05-06__20_32_48_091529,./bbox_images\108.0_2025-05-06__20_32_48_091529.jpg,0.7911338806152344,5.017279837746247,1.0
"[222, 477, 361, 590]",114.0,car,2025-05-06__20_32_48_093205,./bbox_images\114.0_2025-05-06__20_32_48_093205.jpg,0.6263307332992554,0.5999128261829333,0.0
"[406, 521, 511, 612]",121.0,car,2025-05-06__20_32_48_094402,./bbox_images\121.0_2025-05-06__20_32_48_094402.jpg,0.8385202884674072,1.447930932895234,0.0
"[862, 366, 908, 407]",116.0,car,2025-05-06__20_32_48_096168,./bbox_images\116.0_2025-05-06__20_32_48_096168.jpg,0.6969434022903442,5.017279837746247,1.0
"[1, 496, 219, 715]",131.0,truck,2025-05-06__20_32_48_097783,./bbox_images\131.0_2025-05-06__20_32_48_097783.jpg,0.7260756492614746,0.7979613371431826,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_48_491112,./bbox_images\4.0_2025-05-06__20_32_48_491112.jpg,0.6078148484230042,7.465751993455327e-05,0.0
"[526, 298, 559, 321]",38.0,car,2025-05-06__20_32_48_493190,./bbox_images\38.0_2025-05-06__20_32_48_493190.jpg,0.1850344985723495,1.6221920099637492,0.0
"[575, 296, 606, 327]",57.0,car,2025-05-06__20_32_48_494533,./bbox_images\57.0_2025-05-06__20_32_48_494533.jpg,0.4510557651519775,1.1385848500849156,0.0
"[466, 340, 500, 366]",72.0,car,2025-05-06__20_32_48_496099,./bbox_images\72.0_2025-05-06__20_32_48_496099.jpg,0.4673507809638977,0.6088449712900722,0.0
"[373, 360, 419, 402]",77.0,car,2025-05-06__20_32_48_498139,./bbox_images\77.0_2025-05-06__20_32_48_498139.jpg,0.3553726375102997,0.8128735372386846,0.0
"[400, 384, 460, 436]",93.0,car,2025-05-06__20_32_48_499091,./bbox_images\93.0_2025-05-06__20_32_48_499091.jpg,0.7635698318481445,0.7844448655228898,0.0
"[488, 390, 546, 437]",100.0,car,2025-05-06__20_32_48_501085,./bbox_images\100.0_2025-05-06__20_32_48_501085.jpg,0.8532366156578064,1.262665591752686,0.0
"[215, 439, 313, 509]",105.0,car,2025-05-06__20_32_48_502353,./bbox_images\105.0_2025-05-06__20_32_48_502353.jpg,0.7706573605537415,0.279553490854396,0.0
"[1044, 482, 1159, 566]",108.0,car,2025-05-06__20_32_48_504078,./bbox_images\108.0_2025-05-06__20_32_48_504078.jpg,0.7278674840927124,5.017279837746246,1.0
"[230, 472, 367, 580]",114.0,car,2025-05-06__20_32_48_505122,./bbox_images\114.0_2025-05-06__20_32_48_505122.jpg,0.6805539727210999,0.5778557806087512,0.0
"[412, 513, 513, 599]",121.0,car,2025-05-06__20_32_48_507069,./bbox_images\121.0_2025-05-06__20_32_48_507069.jpg,0.8225052952766418,1.4058988407336448,0.0
"[872, 374, 921, 416]",116.0,car,2025-05-06__20_32_48_509116,./bbox_images\116.0_2025-05-06__20_32_48_509116.jpg,0.5947037935256958,5.017279837746246,1.0
"[0, 483, 235, 714]",131.0,truck,2025-05-06__20_32_48_510460,./bbox_images\131.0_2025-05-06__20_32_48_510460.jpg,0.6833433508872986,0.8198429513597506,0.0
"[988, 198, 1277, 288]",4.0,train,2025-05-06__20_32_48_925949,./bbox_images\4.0_2025-05-06__20_32_48_925949.jpg,0.6114576458930969,0.0001476559838705,0.0
"[525, 297, 557, 320]",38.0,car,2025-05-06__20_32_48_928675,./bbox_images\38.0_2025-05-06__20_32_48_928675.jpg,0.2221849262714386,1.5734500278466477,0.0
"[575, 298, 606, 326]",57.0,car,2025-05-06__20_32_48_930002,./bbox_images\57.0_2025-05-06__20_32_48_930002.jpg,0.450666218996048,1.091585087628642,0.0
"[465, 339, 501, 366]",72.0,car,2025-05-06__20_32_48_931970,./bbox_images\72.0_2025-05-06__20_32_48_931970.jpg,0.4844652116298675,0.6207514292321695,0.0
"[374, 357, 423, 401]",77.0,car,2025-05-06__20_32_48_933098,./bbox_images\77.0_2025-05-06__20_32_48_933098.jpg,0.4204526841640472,0.824580041982812,0.0
"[402, 383, 461, 436]",93.0,car,2025-05-06__20_32_48_934935,./bbox_images\93.0_2025-05-06__20_32_48_934935.jpg,0.7629616260528564,0.7762441310592365,0.0
"[489, 388, 547, 435]",100.0,car,2025-05-06__20_32_48_935989,./bbox_images\100.0_2025-05-06__20_32_48_935989.jpg,0.838019073009491,1.2644251502519548,0.0
"[220, 437, 317, 504]",105.0,car,2025-05-06__20_32_48_938057,./bbox_images\105.0_2025-05-06__20_32_48_938057.jpg,0.7814870476722717,0.2758461620176499,0.0
"[1067, 497, 1194, 589]",108.0,car,2025-05-06__20_32_48_938914,./bbox_images\108.0_2025-05-06__20_32_48_938914.jpg,0.7245904803276062,5.017279837746246,1.0
"[240, 469, 372, 575]",114.0,car,2025-05-06__20_32_48_941034,./bbox_images\114.0_2025-05-06__20_32_48_941034.jpg,0.7328084707260132,0.6105464350993198,0.0
"[419, 508, 514, 591]",121.0,car,2025-05-06__20_32_48_942904,./bbox_images\121.0_2025-05-06__20_32_48_942904.jpg,0.8216105699539185,1.363599963018217,0.0
"[880, 378, 931, 424]",116.0,car,2025-05-06__20_32_48_943951,./bbox_images\116.0_2025-05-06__20_32_48_943951.jpg,0.6895749568939209,5.017279837746246,1.0
"[0, 478, 242, 715]",131.0,truck,2025-05-06__20_32_48_945895,./bbox_images\131.0_2025-05-06__20_32_48_945895.jpg,0.7579929828643799,0.8362341743660888,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_49_353803,./bbox_images\4.0_2025-05-06__20_32_49_353803.jpg,0.6131879091262817,7.465751993455327e-05,0.0
"[525, 295, 556, 319]",38.0,car,2025-05-06__20_32_49_356387,./bbox_images\38.0_2025-05-06__20_32_49_356387.jpg,0.1095407828688621,1.6238793900119188,0.0
"[576, 299, 605, 324]",57.0,car,2025-05-06__20_32_49_357793,./bbox_images\57.0_2025-05-06__20_32_49_357793.jpg,0.3575201332569122,1.0307515989568743,0.0
"[465, 335, 501, 365]",72.0,car,2025-05-06__20_32_49_358866,./bbox_images\72.0_2025-05-06__20_32_49_358866.jpg,0.5333004593849182,-0.0049642808349464,0.0
"[377, 356, 424, 399]",77.0,car,2025-05-06__20_32_49_360816,./bbox_images\77.0_2025-05-06__20_32_49_360816.jpg,0.5018526315689087,0.798392239729518,0.0
"[404, 379, 461, 433]",93.0,car,2025-05-06__20_32_49_362059,./bbox_images\93.0_2025-05-06__20_32_49_362059.jpg,0.7177737951278687,0.7622753920140037,0.0
"[491, 384, 549, 432]",100.0,car,2025-05-06__20_32_49_363778,./bbox_images\100.0_2025-05-06__20_32_49_363778.jpg,0.7567278742790222,1.26276760060197,0.0
"[227, 432, 322, 498]",105.0,car,2025-05-06__20_32_49_364775,./bbox_images\105.0_2025-05-06__20_32_49_364775.jpg,0.7238495349884033,0.2271213982154525,0.0
"[1101, 519, 1242, 623]",108.0,car,2025-05-06__20_32_49_366769,./bbox_images\108.0_2025-05-06__20_32_49_366769.jpg,0.5786987543106079,5.017279837746247,1.0
"[249, 461, 377, 568]",114.0,car,2025-05-06__20_32_49_368307,./bbox_images\114.0_2025-05-06__20_32_49_368307.jpg,0.7635581493377686,0.591778041170682,0.0
"[424, 500, 519, 582]",121.0,car,2025-05-06__20_32_49_369762,./bbox_images\121.0_2025-05-06__20_32_49_369762.jpg,0.7540767788887024,1.3555839571154364,0.0
"[891, 386, 945, 435]",116.0,car,2025-05-06__20_32_49_371199,./bbox_images\116.0_2025-05-06__20_32_49_371199.jpg,0.5767967104911804,5.017279837746246,1.0
"[0, 467, 253, 714]",131.0,truck,2025-05-06__20_32_49_372782,./bbox_images\131.0_2025-05-06__20_32_49_372782.jpg,0.7894038558006287,0.8601524491014292,0.0
"[459, 324, 500, 363]",138.0,car,2025-05-06__20_32_49_374198,./bbox_images\138.0_2025-05-06__20_32_49_374198.jpg,0.3549656569957733,0.2582668095107038,0.0
"[988, 198, 1277, 286]",4.0,train,2025-05-06__20_32_49_767697,./bbox_images\4.0_2025-05-06__20_32_49_767697.jpg,0.599765419960022,0.0,0.0
"[576, 298, 606, 323]",57.0,car,2025-05-06__20_32_49_770328,./bbox_images\57.0_2025-05-06__20_32_49_770328.jpg,0.2418603003025055,1.0825234115414963,0.0
"[466, 331, 501, 363]",72.0,car,2025-05-06__20_32_49_772043,./bbox_images\72.0_2025-05-06__20_32_49_772043.jpg,0.5624364614486694,-0.0288198591710751,0.0
"[382, 355, 428, 391]",77.0,car,2025-05-06__20_32_49_773681,./bbox_images\77.0_2025-05-06__20_32_49_773681.jpg,0.491658866405487,0.7526081714400789,0.0
"[407, 376, 469, 429]",93.0,car,2025-05-06__20_32_49_774882,./bbox_images\93.0_2025-05-06__20_32_49_774882.jpg,0.7596966624259949,0.8008491262435017,0.0
"[492, 379, 552, 427]",100.0,car,2025-05-06__20_32_49_776840,./bbox_images\100.0_2025-05-06__20_32_49_776840.jpg,0.8283037543296814,1.2766417094283984,0.0
"[237, 427, 329, 493]",105.0,car,2025-05-06__20_32_49_778858,./bbox_images\105.0_2025-05-06__20_32_49_778858.jpg,0.7491474747657776,0.1758838054501721,0.0
"[1146, 548, 1280, 666]",108.0,car,2025-05-06__20_32_49_779917,./bbox_images\108.0_2025-05-06__20_32_49_779917.jpg,0.7285469770431519,5.017279837746246,1.0
"[258, 456, 383, 560]",114.0,car,2025-05-06__20_32_49_781897,./bbox_images\114.0_2025-05-06__20_32_49_781897.jpg,0.5913353562355042,0.5630748017508697,0.0
"[428, 492, 521, 574]",121.0,car,2025-05-06__20_32_49_782993,./bbox_images\121.0_2025-05-06__20_32_49_782993.jpg,0.8523594737052917,1.318356270886654,0.0
"[904, 394, 963, 447]",116.0,car,2025-05-06__20_32_49_784812,./bbox_images\116.0_2025-05-06__20_32_49_784812.jpg,0.6667159199714661,5.017279837746247,1.0
"[0, 456, 267, 714]",131.0,truck,2025-05-06__20_32_49_786966,./bbox_images\131.0_2025-05-06__20_32_49_786966.jpg,0.7484761476516724,0.8819483657735341,0.0
"[460, 323, 501, 361]",138.0,car,2025-05-06__20_32_49_788783,./bbox_images\138.0_2025-05-06__20_32_49_788783.jpg,0.3945602476596832,0.2145790312679913,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_50_171617,./bbox_images\4.0_2025-05-06__20_32_50_171617.jpg,0.602990448474884,7.465751993455327e-05,0.0
"[576, 297, 607, 323]",57.0,car,2025-05-06__20_32_50_174303,./bbox_images\57.0_2025-05-06__20_32_50_174303.jpg,0.3057551085948944,0.6775248968896354,0.0
"[467, 330, 501, 361]",72.0,car,2025-05-06__20_32_50_175804,./bbox_images\72.0_2025-05-06__20_32_50_175804.jpg,0.5556804537773132,-0.0513064902090364,0.0
"[384, 355, 430, 390]",77.0,car,2025-05-06__20_32_50_176906,./bbox_images\77.0_2025-05-06__20_32_50_176906.jpg,0.4803844690322876,0.7367501191267594,0.0
"[408, 376, 471, 428]",93.0,car,2025-05-06__20_32_50_178817,./bbox_images\93.0_2025-05-06__20_32_50_178817.jpg,0.8160098195075989,0.808540779510621,0.0
"[493, 379, 552, 425]",100.0,car,2025-05-06__20_32_50_180049,./bbox_images\100.0_2025-05-06__20_32_50_180049.jpg,0.8110963106155396,1.272794021618222,0.0
"[242, 426, 333, 490]",105.0,car,2025-05-06__20_32_50_182025,./bbox_images\105.0_2025-05-06__20_32_50_182025.jpg,0.7975305318832397,-0.048869313022534,0.0
"[1184, 574, 1280, 700]",108.0,car,2025-05-06__20_32_50_183587,./bbox_images\108.0_2025-05-06__20_32_50_183587.jpg,0.6767140030860901,5.017279837746246,1.0
"[262, 453, 387, 556]",114.0,car,2025-05-06__20_32_50_184731,./bbox_images\114.0_2025-05-06__20_32_50_184731.jpg,0.5743306279182434,-0.0540669905495715,0.0
"[433, 487, 523, 564]",121.0,car,2025-05-06__20_32_50_186790,./bbox_images\121.0_2025-05-06__20_32_50_186790.jpg,0.7945922613143921,1.2727731691862076,0.0
"[912, 401, 977, 456]",116.0,car,2025-05-06__20_32_50_187939,./bbox_images\116.0_2025-05-06__20_32_50_187939.jpg,0.670617401599884,5.017279837746246,1.0
"[0, 449, 273, 716]",131.0,truck,2025-05-06__20_32_50_189569,./bbox_images\131.0_2025-05-06__20_32_50_189569.jpg,0.7660281658172607,0.8957893483157561,0.0
"[461, 321, 502, 360]",138.0,car,2025-05-06__20_32_50_191625,./bbox_images\138.0_2025-05-06__20_32_50_191625.jpg,0.3760643899440765,0.2397809000791758,0.0
"[582, 292, 607, 319]",142.0,car,2025-05-06__20_32_50_192671,./bbox_images\142.0_2025-05-06__20_32_50_192671.jpg,0.344730406999588,0.7044723252559375,0.0
"[261, 453, 386, 558]",143.0,truck,2025-05-06__20_32_50_194688,./bbox_images\143.0_2025-05-06__20_32_50_194688.jpg,0.3767248094081878,-0.0455304638118969,0.0
"[988, 198, 1277, 287]",4.0,train,2025-05-06__20_32_50_596529,./bbox_images\4.0_2025-05-06__20_32_50_596529.jpg,0.5732540488243103,7.465751993455327e-05,0.0
"[578, 297, 606, 322]",57.0,car,2025-05-06__20_32_50_598476,./bbox_images\57.0_2025-05-06__20_32_50_598476.jpg,0.1515408456325531,0.6398173087135022,0.0
"[386, 355, 430, 390]",77.0,car,2025-05-06__20_32_50_600743,./bbox_images\77.0_2025-05-06__20_32_50_600743.jpg,0.4780828356742859,0.7379121186608661,0.0
"[412, 375, 472, 424]",93.0,car,2025-05-06__20_32_50_602464,./bbox_images\93.0_2025-05-06__20_32_50_602464.jpg,0.8119319677352905,0.7941076480696743,0.0
"[495, 378, 554, 421]",100.0,car,2025-05-06__20_32_50_603583,./bbox_images\100.0_2025-05-06__20_32_50_603583.jpg,0.7473466992378235,1.2566921299147795,0.0
"[247, 423, 338, 484]",105.0,car,2025-05-06__20_32_50_604866,./bbox_images\105.0_2025-05-06__20_32_50_604866.jpg,0.827000617980957,0.1067791053606982,0.0
"[1240, 608, 1280, 702]",108.0,car,2025-05-06__20_32_50_606454,./bbox_images\108.0_2025-05-06__20_32_50_606454.jpg,0.6945184469223022,5.017279837746247,1.0
"[274, 449, 391, 547]",114.0,car,2025-05-06__20_32_50_607781,./bbox_images\114.0_2025-05-06__20_32_50_607781.jpg,0.6566608548164368,0.5532381987651369,0.0
